month,SO2,NO2,CO,OZONE,PM10,PM25,id,city,population,popdense,area,other_frac,car_frac,pt_frac,Car,PT,Other,Temp,RH,Pressure,Wind,Precip
12,0.459332676681,16.0895847632,NA,0.0190498064516,21.2903225806,13.0322580645,Brest12,Brest,314844.0,842.590827926,373.66179356,0.26,0.66,0.08,207797.04,25187.52,81859.44,39.9632,NA,1013.70918544,8.22221086853,102.6
1,0.382171878848,16.0912491421,0.228446662508,0.0118322096774,30.3870967742,NA,Brive-la-Gaillarde1,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,36.1532692308,NA,1014.95145161,3.2483656886,100.9
2,0.0715648854962,14.0705134135,NA,0.0199880892857,26.1111111111,NA,Brive-la-Gaillarde2,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,40.1227655987,NA,1007.21338983,4.32332306239,65.1
3,NA,10.3094886754,NA,0.0284912580645,27.2580645161,NA,Brive-la-Gaillarde3,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,46.0437083994,NA,1017.2200318,4.64858091918,79.7
4,NA,9.00826241135,NA,0.0339722,23.6333333333,NA,Brive-la-Gaillarde4,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,54.5616558442,NA,1017.96574675,3.39130657143,22.1
5,NA,6.14592198582,NA,0.0300934677419,18.1935483871,NA,Brive-la-Gaillarde5,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,57.98,NA,1016.11606218,4.02566242487,68.5
6,NA,6.21401320616,NA,0.0287525689655,15.0,NA,Brive-la-Gaillarde6,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,64.6320754717,NA,1015.50065898,3.23698261635,177.9
7,NA,5.30343170899,NA,0.0308723225806,17.4516129032,NA,Brive-la-Gaillarde7,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,71.6914285714,NA,1018.0684127,3.33970224762,88.4
8,NA,5.15696636925,NA,0.025132016129,11.7096774194,NA,Brive-la-Gaillarde8,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,66.9694227769,NA,1017.7049922,3.30088898596,37.5
9,NA,7.15812056738,NA,0.0233742833333,16.2333333333,NA,Brive-la-Gaillarde9,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,60.4691346154,NA,1016.59951923,2.61795374359,75.2
10,NA,8.89191832533,NA,0.0200209032258,15.935483871,NA,Brive-la-Gaillarde10,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,54.4376450512,NA,1013.40068259,3.6903105802,63.0
11,NA,11.6836347518,NA,0.0131068833333,15.0,NA,Brive-la-Gaillarde11,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,46.0792050874,NA,1009.84435612,3.03338089172,102.9
12,NA,17.3205044612,NA,0.00939987096774,23.7931034483,NA,Brive-la-Gaillarde12,Brive-la-Gaillarde,101435.0,355.684319202,285.18265924,NA,NA,NA,NA,NA,NA,37.5493858268,NA,1013.20629921,3.07922622992,41.5
1,0.817769296014,15.920606777,NA,0.01600764,23.4285714286,22.1428571429,Caen1,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,35.052807377,NA,1014.92920354,7.50330206557,31.9
2,0.708846782988,11.2264057751,NA,0.0263087678571,20.25,18.9642857143,Caen2,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,39.8872301691,NA,1003.79966387,9.52279379974,90.8
3,0.536325348776,11.1154083734,NA,0.0288720967742,23.8064516129,15.3225806452,Caen3,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,44.0839381443,NA,1017.28571429,9.46389565361,24.6
4,0.670278791902,11.0326595745,NA,0.0330559,33.0689655172,20.5666666667,Caen4,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,48.155984556,NA,1019.6544,7.51017719434,14.4
5,0.397636050234,7.46084420041,NA,0.0337494516129,22.2,16.1935483871,Caen5,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,51.5241031149,NA,1017.76199678,6.42719943287,21.2
6,0.262824427481,8.04592198582,NA,0.0316328833333,20.7,15.1666666667,Caen6,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,58.8516385303,NA,1017.34499253,6.27646053625,43.1
7,0.131002216203,5.2183596431,NA,0.0272302419355,14.4,11.4838709677,Caen7,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,64.2834196891,NA,1017.43087149,6.58065377824,21.7
8,0.0328367397193,4.67307824296,NA,0.0251377580645,12.4230769231,10.5357142857,Caen8,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,62.1474601227,NA,1016.30187207,8.02722442209,95.1
9,0.093945775204,8.8072267058,NA,0.025790862069,18.4,13.4,Caen9,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,58.0422816033,NA,1016.28918519,7.23076515519,67.5
10,0.178527456292,10.2813315031,NA,0.021390483871,27.0434782609,12.3636363636,Caen10,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,53.6180608794,NA,1013.17698057,7.53868049605,89.5
11,0.289949109415,11.8910904255,NA,0.0189484107143,25.5925925926,16.6428571429,Caen11,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,44.5878354554,NA,1006.89228487,8.53690358472,138.9
12,0.81942871214,16.7774193548,NA,0.0144946612903,30.3,21.0,Caen12,Caen,403633.0,667.231583379,604.93689156,NA,NA,NA,NA,NA,NA,34.6182883721,NA,1013.81015737,7.17647645767,71.2
1,1.19587540015,NA,NA,NA,36.1612903226,35.6774193548,Calais1,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1.2072655398,NA,NA,NA,28.2857142857,24.0357142857,Calais2,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1.39410243782,NA,NA,NA,26.1612903226,18.0967741935,Calais3,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1.91704834606,NA,NA,NA,32.0,20.0666666667,Calais4,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1.20109578921,NA,NA,NA,23.6451612903,14.9032258065,Calais5,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1.19894402036,NA,NA,NA,29.2,17.1111111111,Calais6,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.602251908397,NA,NA,NA,21.4838709677,8.12,Calais7,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.527640975129,NA,NA,NA,18.5806451613,7.51851851852,Calais8,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.618346933404,NA,NA,NA,23.1,14.6086956522,Calais9,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.565045555282,NA,NA,NA,23.935483871,NA,Calais10,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.403778625954,NA,NA,NA,27.4736842105,18.05,Calais11,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.936391155567,NA,NA,NA,30.7931034483,24.6896551724,Calais12,Calais,126266.0,972.139039907,129.8847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)1,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)2,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)3,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)4,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)5,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)6,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)7,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)8,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)9,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)10,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)11,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,Cayenne (Guyane)12,Cayenne (Guyane),121490.0,61.8685318322,1963.68002282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,22.5888297872,0.474404845753,NA,30.1290322581,25.3870967742,Chalon-sur-Saone1,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,32.6810658307,NA,1015.24688,4.63281866667,48.0
2,NA,23.1352963526,0.433718028696,NA,29.2142857143,23.2857142857,Chalon-sur-Saone2,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,38.0361643836,NA,1007.28831615,5.67308372603,50.7
3,NA,20.4458510638,0.358515283843,NA,28.9666666667,24.6470588235,Chalon-sur-Saone3,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,44.5397058824,NA,1017.55726073,6.93398219608,35.2
4,NA,18.7735106383,0.298195050946,NA,27.6333333333,NA,Chalon-sur-Saone4,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,54.0249423394,NA,1017.77973641,5.52729462932,22.0
5,NA,13.8451612903,0.248739259051,NA,21.8387096774,NA,Chalon-sur-Saone5,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,56.8035820896,NA,1014.80713101,5.3976213864,135.4
6,NA,15.8454787234,0.255050946143,NA,25.0666666667,14.1666666667,Chalon-sur-Saone6,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,65.2452971138,NA,1013.96399317,5.09193673345,69.7
7,NA,16.3794612217,0.235526130441,NA,21.7826086957,11.5,Chalon-sur-Saone7,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,71.8751104101,NA,1017.18452951,4.30036275079,66.2
8,NA,14.7504461222,0.215861388928,NA,16.8387096774,NA,Chalon-sur-Saone8,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,67.5802777778,NA,1016.31874016,4.29204671605,46.8
9,NA,19.4904609929,0.259505094614,NA,25.1785714286,11.8461538462,Chalon-sur-Saone9,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,58.44816609,NA,1016.17701754,3.70977492042,70.0
10,NA,19.9253088538,0.332497534864,NA,32.935483871,14.3913043478,Chalon-sur-Saone10,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,52.1024489796,NA,1013.97961672,5.21266481633,95.0
11,NA,18.2833396657,0.333245997089,NA,20.9655172414,19.4285714286,Chalon-sur-Saone11,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,44.7485354331,NA,1009.40481541,4.34573945741,69.6
12,NA,22.8333562114,0.452683476546,NA,25.1612903226,22.7741935484,Chalon-sur-Saone12,Chalon-sur-Saone,133557.0,339.661414072,393.2062768,NA,NA,NA,NA,NA,NA,35.0456687898,NA,1013.40130719,5.16448573248,67.4
1,1.41058852499,12.8989704873,NA,0.0151247419355,27.6129032258,30.3548387097,Chambery1,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,28.2056325301,NA,NA,4.1233413253,23.5
2,1.55732006543,13.715843465,NA,0.0223920357143,25.6071428571,25.8928571429,Chambery2,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,31.7670780399,NA,NA,6.39844393466,45.4
3,1.30556513174,11.8733699382,NA,0.0289522741935,27.1935483871,25.2666666667,Chambery3,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,37.6413153457,NA,NA,6.12948805396,41.0
4,2.02544983642,10.2366641337,NA,0.0360769642857,20.3214285714,21.0,Chambery4,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,46.7892282958,NA,NA,4.47490123027,17.4
5,2.52261758188,8.76949210707,NA,0.0330418225806,18.1612903226,19.6774193548,Chambery5,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,49.3932653061,NA,NA,5.64573121088,139.7
6,1.5537509871,8.30350669819,NA,0.033972362069,17.6551724138,18.4482758621,Chambery6,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,57.6542577488,NA,NA,5.35206060685,89.5
7,2.206353115,7.1789893617,NA,0.0317176129032,19.4193548387,17.0967741935,Chambery7,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,65.291179173,NA,NA,4.32526725881,79.8
8,1.78508905852,6.99191489362,NA,0.0334341551724,14.6428571429,15.5172413793,Chambery8,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,61.5825531915,NA,NA,4.64109032624,22.5
9,1.5398346056,10.8310460993,NA,0.0377961,19.0,15.9333333333,Chambery9,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,53.7713993174,NA,NA,4.01660816327,55.5
10,0.793400640236,10.6926561428,NA,0.0247751451613,20.9677419355,13.3870967742,Chambery10,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,46.9286591276,NA,NA,5.8390566979,118.1
11,2.01563613232,12.7275531915,NA,0.0162228333333,19.4074074074,11.4666666667,Chambery11,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,39.5854285714,NA,NA,4.82319156825,118.1
12,1.87040137897,12.8085792725,NA,0.0137551129032,23.724137931,19.0,Chambery12,Chambery,217356.0,NA,NA,0.3,0.64,0.06,139107.84,13041.36,65206.8,30.6548686244,NA,NA,5.82761429366,49.7
1,0.368435114504,16.057358156,NA,0.0116241538462,30.7333333333,NA,Charleville-Mezieres1,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,30.8583441558,NA,1015.72532468,4.22032080914,37.4
2,0.336818429662,12.9116071429,NA,0.0201703928571,25.3214285714,NA,Charleville-Mezieres2,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,36.6063636364,NA,1004.75841751,5.73664209524,88.5
3,0.344865796602,11.4523164036,NA,0.0264708387097,28.2258064516,NA,Charleville-Mezieres3,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,42.6364142195,NA,1017.68593509,5.94405810526,73.1
4,0.543775689959,11.0841653028,NA,0.0300293461538,30.2,NA,Charleville-Mezieres4,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,48.3735081967,NA,1019.6852459,4.32297269508,29.6
5,0.312940162522,7.78619237589,NA,0.0287708064516,24.3870967742,NA,Charleville-Mezieres5,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,52.5146221441,NA,1016.11739895,4.41446405624,44.2
6,0.305139949109,6.75813632782,NA,0.0358769,23.9333333333,NA,Charleville-Mezieres6,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,62.3821824104,NA,1016.23045603,4.00311515858,28.1
7,0.212053681359,6.72146533974,NA,0.0333050925926,23.0967741935,NA,Charleville-Mezieres7,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,66.836133122,NA,1017.30237718,3.59071300158,66.1
8,0.0800418616104,5.6476321208,NA,0.0262600967742,17.3548387097,NA,Charleville-Mezieres8,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,61.4928506787,NA,1015.14690799,3.963029454,160.1
9,0.105317188734,8.67856382979,NA,0.01863655,21.0869565217,NA,Charleville-Mezieres9,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,55.3781818182,NA,1016.02041467,3.72239169427,47.7
10,0.132885988673,11.1008064516,NA,0.0143629032258,25.1428571429,NA,Charleville-Mezieres10,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,49.5128571429,NA,1014.74222222,4.90619045079,41.7
11,0.0639821882952,10.7949468085,NA,0.0146200178571,24.45,NA,Charleville-Mezieres11,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,42.8423197492,NA,1007.32163009,4.8824507837,119.6
12,0.201465156365,16.9460535347,NA,0.0127221129032,31.0,NA,Charleville-Mezieres12,Charleville-Mezieres,106835.0,334.305710336,319.57276438,NA,NA,NA,NA,NA,NA,30.179778481,NA,1013.52547468,4.59286540575,59.9
1,0.169041560645,12.1994483846,NA,0.0247800882353,18.2692307692,NA,Cherbourg-Octeville1,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,37.1819790676,NA,1015.03423181,9.50928007612,58.1
2,0.111886586696,9.63066109422,NA,0.0282868214286,17.6428571429,NA,Cherbourg-Octeville2,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,40.3716328709,NA,1003.20121766,10.8122728879,126.6
3,0.18622260527,10.9348490048,NA,0.0305163225806,20.9677419355,NA,Cherbourg-Octeville3,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,44.2706991525,NA,1016.94191375,11.0998617797,56.9
4,0.385190839695,13.4559929078,NA,0.03279875,25.6,NA,Cherbourg-Octeville4,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,47.4561859356,NA,1019.90870827,9.43317782857,14.2
5,0.449692194041,11.1326355525,NA,0.0307056129032,18.9032258065,NA,Cherbourg-Octeville5,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,50.8111445087,NA,1018.2492378,7.90322646936,7.1
6,0.427697201018,12.0218439716,NA,0.0275582666667,19.0,NA,Cherbourg-Octeville6,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,57.3319205298,NA,1017.89833333,7.05553845475,66.1
7,0.117483378478,5.47555504163,NA,0.0267968548387,14.4838709677,NA,Cherbourg-Octeville7,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,61.6616083916,NA,1017.3842033,7.76312604196,24.0
8,0.0120916030534,4.5499516441,NA,0.02634866,12.92,NA,Cherbourg-Octeville8,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,60.7427009646,NA,1016.38548387,9.5023149582,64.9
9,0.0466833377205,7.61636096845,NA,0.0291836551724,15.9655172414,NA,Cherbourg-Octeville9,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,57.5589690722,NA,1016.35180556,8.25942737228,52.9
10,0.0665599606008,7.4054564173,NA,0.0309143225806,16.4516129032,NA,Cherbourg-Octeville10,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,53.5005970149,NA,1013.32396694,9.6739751206,118.9
11,0.256781170483,7.98980496454,NA,0.0304547833333,15.6,NA,Cherbourg-Octeville11,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,45.2982952183,NA,1006.91385084,10.2873993846,154.1
12,0.425272628135,11.4352773556,NA,0.0220983214286,13.8571428571,NA,Cherbourg-Octeville12,Cherbourg-Octeville,116517.0,687.201731951,169.55283228,NA,NA,NA,NA,NA,NA,37.8381681034,NA,1014.0918956,9.83922374138,94.5
1,0.95730115735,30.7559883322,0.604169601352,NA,35.0,24.7419354839,Clermont-Ferrand1,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,32.3291811414,NA,1015.18463855,4.49929020347,21.8
2,0.742925299891,25.268731003,0.439363693075,NA,29.4285714286,18.7692307692,Clermont-Ferrand2,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,37.1113099042,NA,1006.88987342,8.10730328435,29.2
3,0.631014528441,21.7627659574,0.328046203691,NA,27.5483870968,17.8666666667,Clermont-Ferrand3,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,43.597027027,NA,1017.4405892,7.72603433033,30.1
4,0.464885496183,20.7084929078,0.29941775837,NA,25.8666666667,18.4,Clermont-Ferrand4,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,51.4531343284,NA,1017.97015986,4.69100492206,23.1
5,0.480669785767,17.6288334556,0.276207916608,NA,20.3870967742,13.6451612903,Clermont-Ferrand5,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,52.148067701,NA,1015.08527273,5.03451818336,108.8
6,0.610674300254,19.949751773,0.255283842795,NA,20.8148148148,13.5,Clermont-Ferrand6,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,60.6651193634,NA,1014.37266881,3.97519152191,155.5
7,0.650480177296,17.7169183253,0.195745879701,NA,21.3548387097,12.7333333333,Clermont-Ferrand7,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,69.2898285714,NA,1017.19869281,3.35367938286,92.4
8,0.874833784782,14.9994852437,0.181631215664,NA,15.1612903226,9.90322580645,Clermont-Ferrand8,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,65.9726,NA,1016.41687612,4.17957997333,29.1
9,0.547086513995,22.9920212766,0.313973799127,NA,19.5333333333,12.3666666667,Clermont-Ferrand9,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,58.0578378378,NA,1016.34092409,3.66586042042,59.6
10,0.573356316178,24.0959677419,0.384617551768,NA,25.064516129,17.4193548387,Clermont-Ferrand10,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,52.0789641434,NA,1013.58812199,5.49696267729,103.6
11,0.477938931298,25.0007269504,0.399155749636,NA,18.6,13.8333333333,Clermont-Ferrand11,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,44.6844204852,NA,1008.99757674,5.06577278706,72.3
12,0.802363949766,32.2959505834,0.625693759684,NA,29.8064516129,24.2580645161,Clermont-Ferrand12,Clermont-Ferrand,469922.0,502.980829732,934.27417552,0.28,0.65,0.07,305449.3,32894.54,131578.16,34.4209100999,NA,1013.53570348,5.53746296115,48.8
1,NA,23.2275909403,NA,0.00830027419355,40.7096774194,NA,Colmar1,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,30.6540710824,NA,1015.86158038,5.25276440711,37.9
2,NA,19.9150315209,NA,0.0189566607143,30.5555555556,NA,Colmar2,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,35.9255951347,NA,1007.1438914,5.69573830061,55.3
3,NA,16.1632245048,NA,0.0266469032258,24.0344827586,NA,Colmar3,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,42.2861132661,NA,1018.3359673,5.63819161521,29.2
4,NA,13.2106914894,NA,0.0352075,29.8,NA,Colmar4,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,52.144973913,NA,1018.57303371,5.49079817581,23.1
5,NA,10.7646705559,NA,0.0321719193548,18.0322580645,NA,Colmar5,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,54.5294988067,NA,1014.97170953,5.75791078441,107.2
6,NA,10.175248227,NA,0.04213015,19.3333333333,NA,Colmar6,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,64.4445912469,NA,1014.50886076,4.82827365289,49.1
7,NA,9.25108098833,NA,0.0399836451613,20.16,NA,Colmar7,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,71.0877464789,NA,1016.95633609,4.04907293068,33.1
8,NA,8.82980496454,NA,0.0279772419355,14.4333333333,NA,Colmar8,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,65.0732028191,NA,1015.80751366,4.45910193103,124.9
9,NA,12.9212765957,NA,0.020090137931,17.2142857143,NA,Colmar9,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,56.6171281169,NA,1016.65203938,3.63111986242,53.6
10,NA,17.154570528,NA,0.0100793064516,26.0967741935,NA,Colmar10,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,48.6339869281,NA,1015.27387141,4.27150723021,48.1
11,NA,14.8157006603,NA,0.0123573965517,17.7142857143,NA,Colmar11,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,43.1114127861,NA,1008.70384068,5.01409462352,79.5
12,NA,24.8020761839,NA,0.00766364516129,30.935483871,NA,Colmar12,Colmar,127625.0,960.530521349,132.86928126,NA,NA,NA,NA,NA,NA,31.357904328,NA,1014.18064516,5.15390652696,118.5
1,NA,19.5831674674,NA,0.0111192580645,35.9032258065,NA,Creil1,Creil,117654.0,1976.92089178,59.51376228,NA,NA,NA,NA,NA,NA,31.9497636364,NA,1015.24240232,4.13242712727,20.6
