CBSA Name,season,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans,Temp,RH,Pressure,Wind,Precip
"Marshall, MN",Winter,NA,NA,NA,NA,13.4464150174,48.4047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marshall, MNWinter",Micropolitan Statistical Area,25857.0,714.6,36.2,568.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moscow, ID",Fall,NA,NA,NA,NA,4.12646874857,17.1647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moscow, IDFall",Micropolitan Statistical Area,37244.0,1076.0,34.6,220.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moscow, ID",Spring,NA,NA,NA,NA,2.16675582301,9.05357142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moscow, IDSpring",Micropolitan Statistical Area,37244.0,1076.0,34.6,220.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moscow, ID",Summer,NA,NA,NA,NA,5.36008655769,21.5294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moscow, IDSummer",Micropolitan Statistical Area,37244.0,1076.0,34.6,220.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moscow, ID",Winter,NA,NA,NA,NA,1.89051254386,7.87058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moscow, IDWinter",Micropolitan Statistical Area,37244.0,1076.0,34.6,220.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moses Lake, WA",Fall,NA,NA,NA,NA,7.92415058046,31.6976744186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moses Lake, WAFall",Micropolitan Statistical Area,89120.0,2679.5,33.3,591.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moses Lake, WA",Spring,NA,NA,NA,NA,3.45804212366,14.3548387097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moses Lake, WASpring",Micropolitan Statistical Area,89120.0,2679.5,33.3,591.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moses Lake, WA",Summer,NA,NA,NA,NA,5.88937264674,23.6739130435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moses Lake, WASummer",Micropolitan Statistical Area,89120.0,2679.5,33.3,591.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moses Lake, WA",Winter,NA,NA,NA,NA,5.73436892778,23.7777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moses Lake, WAWinter",Micropolitan Statistical Area,89120.0,2679.5,33.3,591.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mount Vernon-Anacortes, WA",Fall,NA,NA,NA,NA,4.52449777222,18.8,NA,NA,NA,NA,6.35866711111,11.0666666667,0.0147098479532,16.865497076,NA,NA,"Mount Vernon-Anacortes, WAFall",Metropolitan Statistical Area,116901.0,1731.2,67.5,1286.5,41631.0,0.819411093178,4528.0,0.0891233318899,4233.0,0.0833169310711,414.0,0.00814864386096,50806.0,NA,NA,NA,NA,NA
"Mount Vernon-Anacortes, WA",Spring,NA,NA,NA,NA,4.04174557527,16.8172043011,NA,NA,NA,NA,5.77044590909,8.27272727273,0.0264397777778,27.8253968254,NA,NA,"Mount Vernon-Anacortes, WASpring",Metropolitan Statistical Area,116901.0,1731.2,67.5,1286.5,41631.0,0.819411093178,4528.0,0.0891233318899,4233.0,0.0833169310711,414.0,0.00814864386096,50806.0,NA,NA,NA,NA,NA
"Mount Vernon-Anacortes, WA",Summer,NA,NA,NA,NA,5.78018572283,23.9891304348,NA,NA,NA,NA,5.66612463354,9.16770186335,0.0167508532609,22.9347826087,NA,NA,"Mount Vernon-Anacortes, WASummer",Metropolitan Statistical Area,116901.0,1731.2,67.5,1286.5,41631.0,0.819411093178,4528.0,0.0891233318899,4233.0,0.0833169310711,414.0,0.00814864386096,50806.0,NA,NA,NA,NA,NA
"Mount Vernon-Anacortes, WA",Winter,NA,NA,NA,NA,4.21268621667,17.5111111111,NA,NA,NA,NA,7.71095178723,12.6063829787,0.0209292020202,22.3434343434,NA,NA,"Mount Vernon-Anacortes, WAWinter",Metropolitan Statistical Area,116901.0,1731.2,67.5,1286.5,41631.0,0.819411093178,4528.0,0.0891233318899,4233.0,0.0833169310711,414.0,0.00814864386096,50806.0,NA,NA,NA,NA,NA
"Napa, CA",Fall,NA,NA,NA,NA,10.0915821333,39.7555555556,20.2,18.7333333333,0.449974444444,7.37777777778,11.3221238333,21.2111111111,0.0186424888889,28.5222222222,NA,NA,"Napa, CAFall",Metropolitan Statistical Area,136484.0,748.4,182.4,4045.9,53927.0,0.767939279154,8379.0,0.119319880951,7384.0,0.10515073409,533.0,0.00759010580579,70223.0,NA,NA,NA,NA,NA
"Napa, CA",Spring,NA,NA,NA,NA,5.93341408065,24.5268817204,14.375,13.3125,0.313306462366,3.70967741935,6.38313819355,13.2688172043,0.0286245806452,34.4408602151,NA,NA,"Napa, CASpring",Metropolitan Statistical Area,136484.0,748.4,182.4,4045.9,53927.0,0.767939279154,8379.0,0.119319880951,7384.0,0.10515073409,533.0,0.00759010580579,70223.0,NA,NA,NA,NA,NA
"Napa, CA",Summer,NA,NA,NA,NA,7.69703645652,31.7826086957,17.6666666667,16.3333333333,0.321897652174,3.78260869565,5.48188071739,9.64130434783,0.0267806304348,32.5326086957,NA,NA,"Napa, CASummer",Metropolitan Statistical Area,136484.0,748.4,182.4,4045.9,53927.0,0.767939279154,8379.0,0.119319880951,7384.0,0.10515073409,533.0,0.00759010580579,70223.0,NA,NA,NA,NA,NA
"Napa, CA",Winter,NA,NA,NA,NA,11.4629115337,44.8863636364,14.6,13.4666666667,0.3942394,6.53333333333,10.9801839111,19.8555555556,0.0182338555556,24.8,NA,NA,"Napa, CAWinter",Metropolitan Statistical Area,136484.0,748.4,182.4,4045.9,53927.0,0.767939279154,8379.0,0.119319880951,7384.0,0.10515073409,533.0,0.00759010580579,70223.0,NA,NA,NA,NA,NA
"Naples-Marco Island, FL",Fall,NA,NA,NA,NA,8.91979123121,36.5119047619,NA,NA,NA,NA,NA,NA,0.0270682,31.9333333333,NA,NA,"Naples-Marco Island, FLFall",Metropolitan Statistical Area,321520.0,1998.3,160.9,2103.3,102472.0,0.751928029997,16689.0,0.122462008086,14599.0,0.107125822761,2519.0,0.0184841391557,136279.0,NA,NA,NA,NA,NA
"Naples-Marco Island, FL",Spring,NA,NA,NA,NA,10.572675157,42.2771084337,NA,NA,NA,NA,NA,NA,0.0288613225806,32.6774193548,NA,NA,"Naples-Marco Island, FLSpring",Metropolitan Statistical Area,321520.0,1998.3,160.9,2103.3,102472.0,0.751928029997,16689.0,0.122462008086,14599.0,0.107125822761,2519.0,0.0184841391557,136279.0,NA,NA,NA,NA,NA
"Naples-Marco Island, FL",Summer,NA,NA,NA,NA,8.34809168715,33.8295454545,NA,NA,NA,NA,NA,NA,0.0176846413043,22.0,NA,NA,"Naples-Marco Island, FLSummer",Metropolitan Statistical Area,321520.0,1998.3,160.9,2103.3,102472.0,0.751928029997,16689.0,0.122462008086,14599.0,0.107125822761,2519.0,0.0184841391557,136279.0,NA,NA,NA,NA,NA
"Naples-Marco Island, FL",Winter,NA,NA,NA,NA,7.92657041429,33.0579710145,NA,NA,NA,NA,NA,NA,0.0304013555556,33.2777777778,NA,NA,"Naples-Marco Island, FLWinter",Metropolitan Statistical Area,321520.0,1998.3,160.9,2103.3,102472.0,0.751928029997,16689.0,0.122462008086,14599.0,0.107125822761,2519.0,0.0184841391557,136279.0,NA,NA,NA,NA,NA
"Nashville-Davidson-Murfreesboro-Franklin, TN",Fall,NA,NA,NA,NA,10.8312611333,43.2857142857,19.6590909091,18.2045454545,0.489027755556,7.5,13.9812417444,25.5,0.0300461541219,42.8279569892,1.74099688889,5.44444444444,"Nashville-Davidson-Murfreesboro-Franklin, TNFall",Metropolitan Statistical Area,1589934.0,5688.7,279.5,1695.3,670060.0,0.823795982449,81587.0,0.100306006656,53116.0,0.0653027302088,8618.0,0.0105952806864,813381.0,NA,NA,NA,NA,NA
"Nashville-Davidson-Murfreesboro-Franklin, TN",Spring,NA,NA,NA,NA,12.84237706,48.8504672897,23.6382978723,21.8510638298,0.373207870968,5.24731182796,10.0088126237,21.0752688172,0.0330297271318,43.9906976744,2.78639655914,5.29032258065,"Nashville-Davidson-Murfreesboro-Franklin, TNSpring",Metropolitan Statistical Area,1589934.0,5688.7,279.5,1695.3,670060.0,0.823795982449,81587.0,0.100306006656,53116.0,0.0653027302088,8618.0,0.0105952806864,813381.0,NA,NA,NA,NA,NA
"Nashville-Davidson-Murfreesboro-Franklin, TN",Summer,NA,NA,NA,NA,14.3380695377,53.2242990654,21.9555555556,20.4222222222,0.386050706522,4.94565217391,10.5177132283,22.3152173913,0.0311194507042,45.9233176839,2.34905198913,5.03260869565,"Nashville-Davidson-Murfreesboro-Franklin, TNSummer",Metropolitan Statistical Area,1589934.0,5688.7,279.5,1695.3,670060.0,0.823795982449,81587.0,0.100306006656,53116.0,0.0653027302088,8618.0,0.0105952806864,813381.0,NA,NA,NA,NA,NA
"Nashville-Davidson-Murfreesboro-Franklin, TN",Winter,NA,NA,NA,NA,10.7461549538,43.3428571429,20.4888888889,18.9333333333,0.486944422222,7.7,15.7833670444,27.5444444444,0.0274934693878,33.7346938776,2.0630998,4.96666666667,"Nashville-Davidson-Murfreesboro-Franklin, TNWinter",Metropolitan Statistical Area,1589934.0,5688.7,279.5,1695.3,670060.0,0.823795982449,81587.0,0.100306006656,53116.0,0.0653027302088,8618.0,0.0105952806864,813381.0,NA,NA,NA,NA,NA
"Ocala, FL",Fall,NA,NA,NA,NA,8.99100414444,36.7,NA,NA,NA,NA,NA,NA,0.0250832666667,35.3388888889,NA,NA,"Ocala, FLFall",Metropolitan Statistical Area,331298.0,1584.5,209.1,824.0,85014.0,0.804021336158,10976.0,0.103805704774,9475.0,0.0896099720058,271.0,0.00256298706212,105736.0,NA,NA,NA,NA,NA
"Ocala, FL",Spring,NA,NA,NA,NA,9.702514125,39.4588235294,NA,NA,NA,NA,NA,NA,0.0311659193548,39.9946236559,NA,NA,"Ocala, FLSpring",Metropolitan Statistical Area,331298.0,1584.5,209.1,824.0,85014.0,0.804021336158,10976.0,0.103805704774,9475.0,0.0896099720058,271.0,0.00256298706212,105736.0,NA,NA,NA,NA,NA
"Ocala, FL",Summer,NA,NA,NA,NA,9.38483157065,37.9239130435,NA,NA,NA,NA,NA,NA,0.020221281768,27.6077348066,NA,NA,"Ocala, FLSummer",Metropolitan Statistical Area,331298.0,1584.5,209.1,824.0,85014.0,0.804021336158,10976.0,0.103805704774,9475.0,0.0896099720058,271.0,0.00256298706212,105736.0,NA,NA,NA,NA,NA
"Ocala, FL",Winter,NA,NA,NA,NA,9.30216022222,37.8444444444,NA,NA,NA,NA,NA,NA,0.0268177277778,33.9722222222,NA,NA,"Ocala, FLWinter",Metropolitan Statistical Area,331298.0,1584.5,209.1,824.0,85014.0,0.804021336158,10976.0,0.103805704774,9475.0,0.0896099720058,271.0,0.00256298706212,105736.0,NA,NA,NA,NA,NA
"Olympia, WA",Fall,NA,NA,NA,NA,5.5096241676,22.3595505618,NA,NA,NA,NA,NA,NA,0.0108503333333,17.1111111111,NA,NA,"Olympia, WAFall",Metropolitan Statistical Area,252264.0,722.0,349.4,1702.9,78380.0,0.76645512062,11889.0,0.116259057528,9863.0,0.0964473954412,2131.0,0.0208384264103,102263.0,NA,NA,NA,NA,NA
"Olympia, WA",Spring,NA,NA,NA,NA,2.19838225806,9.11827956989,NA,NA,NA,NA,NA,NA,0.0264695471698,30.1698113208,NA,NA,"Olympia, WASpring",Metropolitan Statistical Area,252264.0,722.0,349.4,1702.9,78380.0,0.76645512062,11889.0,0.116259057528,9863.0,0.0964473954412,2131.0,0.0208384264103,102263.0,NA,NA,NA,NA,NA
"Olympia, WA",Summer,NA,NA,NA,NA,2.47278013333,10.4285714286,NA,NA,NA,NA,NA,NA,0.0191663586957,25.6630434783,NA,NA,"Olympia, WASummer",Metropolitan Statistical Area,252264.0,722.0,349.4,1702.9,78380.0,0.76645512062,11889.0,0.116259057528,9863.0,0.0964473954412,2131.0,0.0208384264103,102263.0,NA,NA,NA,NA,NA
"Olympia, WA",Winter,NA,NA,NA,NA,6.44567782184,26.2941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Olympia, WAWinter",Metropolitan Statistical Area,252264.0,722.0,349.4,1702.9,78380.0,0.76645512062,11889.0,0.116259057528,9863.0,0.0964473954412,2131.0,0.0208384264103,102263.0,NA,NA,NA,NA,NA
"Panama City-Lynn Haven, FL",Fall,NA,NA,NA,NA,9.72416516667,38.7777777778,NA,NA,NA,NA,NA,NA,0.0348941888889,38.4777777778,NA,NA,"Panama City-Lynn Haven, FLFall",Metropolitan Statistical Area,168852.0,758.5,222.6,1496.1,69368.0,0.834421950369,8430.0,0.101403774674,4870.0,0.0585808283113,465.0,0.00559344664574,83133.0,NA,NA,NA,NA,NA
"Panama City-Lynn Haven, FL",Spring,NA,NA,NA,NA,10.6868877674,43.0348837209,NA,NA,NA,NA,NA,NA,0.0402069784946,42.3440860215,NA,NA,"Panama City-Lynn Haven, FLSpring",Metropolitan Statistical Area,168852.0,758.5,222.6,1496.1,69368.0,0.834421950369,8430.0,0.101403774674,4870.0,0.0585808283113,465.0,0.00559344664574,83133.0,NA,NA,NA,NA,NA
"Panama City-Lynn Haven, FL",Summer,NA,NA,NA,NA,10.1351056902,40.2391304348,NA,NA,NA,NA,NA,NA,0.0293200659341,30.7362637363,NA,NA,"Panama City-Lynn Haven, FLSummer",Metropolitan Statistical Area,168852.0,758.5,222.6,1496.1,69368.0,0.834421950369,8430.0,0.101403774674,4870.0,0.0585808283113,465.0,0.00559344664574,83133.0,NA,NA,NA,NA,NA
"Panama City-Lynn Haven, FL",Winter,NA,NA,NA,NA,9.06310269444,36.5888888889,NA,NA,NA,NA,NA,NA,0.0357262333333,36.4666666667,NA,NA,"Panama City-Lynn Haven, FLWinter",Metropolitan Statistical Area,168852.0,758.5,222.6,1496.1,69368.0,0.834421950369,8430.0,0.101403774674,4870.0,0.0585808283113,465.0,0.00559344664574,83133.0,NA,NA,NA,NA,NA
"Payson, AZ",Fall,NA,NA,NA,NA,3.32888888889,13.6444444444,27.33125,24.80625,NA,NA,NA,NA,0.038030825,39.575,7.34870439884,58.2947976879,"Payson, AZFall",Micropolitan Statistical Area,53597.0,4757.9,11.3,263.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Payson, AZ",Spring,NA,NA,NA,NA,4.20961538462,17.5576923077,30.4161849711,27.710982659,NA,NA,NA,NA,0.051303253012,55.9638554217,5.4863592957,52.4193548387,"Payson, AZSpring",Micropolitan Statistical Area,53597.0,4757.9,11.3,263.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Payson, AZ",Summer,NA,NA,NA,NA,3.70769230769,15.5192307692,25.7048192771,23.4939759036,NA,NA,NA,NA,0.0445722,47.4444444444,9.33177233333,65.2955974843,"Payson, AZSummer",Micropolitan Statistical Area,53597.0,4757.9,11.3,263.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Payson, AZ",Winter,NA,NA,NA,NA,2.21956521739,9.26086956522,17.1104294479,15.8159509202,NA,NA,NA,NA,NA,NA,5.1489479162,39.2737430168,"Payson, AZWinter",Micropolitan Statistical Area,53597.0,4757.9,11.3,263.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ponca City, OK",Fall,NA,NA,NA,NA,9.27751808696,37.8615384615,NA,NA,NA,NA,NA,NA,0.0216529411765,26.0941176471,2.28455921687,11.421686747,"Ponca City, OKFall",Micropolitan Statistical Area,46562.0,919.7,50.6,844.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ponca City, OK",Spring,NA,NA,NA,NA,9.27994807732,37.2772277228,NA,NA,NA,NA,NA,NA,0.033814516129,36.7096774194,4.89460350538,20.4193548387,"Ponca City, OKSpring",Micropolitan Statistical Area,46562.0,919.7,50.6,844.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ponca City, OK",Summer,NA,NA,NA,NA,10.3088471768,41.4831460674,NA,NA,NA,NA,NA,NA,0.0295828913043,34.5869565217,3.32913371739,14.5543478261,"Ponca City, OKSummer",Micropolitan Statistical Area,46562.0,919.7,50.6,844.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ponca City, OK",Winter,NA,NA,NA,NA,10.205470797,39.0803571429,NA,NA,NA,NA,NA,NA,0.0356789230769,37.0384615385,2.35287387778,9.5,"Ponca City, OKWinter",Micropolitan Statistical Area,46562.0,919.7,50.6,844.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Port Angeles, WA",Fall,NA,NA,NA,NA,3.90529112646,15.6587537092,NA,NA,NA,NA,NA,NA,0.0318110434783,30.6847826087,NA,NA,"Port Angeles, WAFall",Micropolitan Statistical Area,71404.0,1738.3,41.1,893.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Port Angeles, WA",Spring,NA,NA,NA,NA,2.66373733703,11.325,NA,NA,0.2,2.0,NA,NA,0.0342745,32.3773584906,0.0209485454545,0.0,"Port Angeles, WASpring",Micropolitan Statistical Area,71404.0,1738.3,41.1,893.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Port Angeles, WA",Summer,NA,NA,NA,NA,2.85981161681,12.2961876833,NA,NA,NA,NA,NA,NA,0.023782625,24.875,NA,NA,"Port Angeles, WASummer",Micropolitan Statistical Area,71404.0,1738.3,41.1,893.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Port Angeles, WA",Winter,NA,NA,NA,NA,4.24351770608,16.5525525526,NA,NA,0.154195316456,1.79746835443,NA,NA,0.0358701022727,34.4886363636,0.0778115063291,0.0126582278481,"Port Angeles, WAWinter",Micropolitan Statistical Area,71404.0,1738.3,41.1,893.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pullman, WA",Fall,NA,NA,NA,NA,5.7153019134,23.7541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pullman, WAFall",Micropolitan Statistical Area,44776.0,2159.1,20.7,2160.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pullman, WA",Spring,NA,NA,NA,NA,3.18591953992,13.2519083969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pullman, WASpring",Micropolitan Statistical Area,44776.0,2159.1,20.7,2160.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pullman, WA",Summer,NA,NA,NA,NA,5.03152568553,20.7805907173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pullman, WASummer",Micropolitan Statistical Area,44776.0,2159.1,20.7,2160.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pullman, WA",Winter,NA,NA,NA,NA,3.69890966987,15.3538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pullman, WAWinter",Micropolitan Statistical Area,44776.0,2159.1,20.7,2160.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Bluff, CA",Fall,NA,NA,NA,NA,12.4899297701,48.5058823529,19.0714285714,17.6428571429,NA,NA,NA,NA,0.0287491307692,34.3538461538,NA,NA,"Red Bluff, CAFall",Micropolitan Statistical Area,63463.0,2949.7,21.5,461.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Bluff, CA",Spring,NA,NA,NA,NA,8.92617003846,34.9589041096,14.9333333333,13.6666666667,NA,NA,NA,NA,0.0383355342466,41.2602739726,NA,NA,"Red Bluff, CASpring",Micropolitan Statistical Area,63463.0,2949.7,21.5,461.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Bluff, CA",Summer,NA,NA,NA,NA,6.49125470349,26.7023809524,26.0,24.0625,NA,NA,NA,NA,0.0451109619565,59.0217391304,NA,NA,"Red Bluff, CASummer",Micropolitan Statistical Area,63463.0,2949.7,21.5,461.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Bluff, CA",Winter,NA,NA,NA,NA,12.6859332057,48.976744186,10.3571428571,9.5,NA,NA,NA,NA,0.0222816777778,27.2666666667,NA,NA,"Red Bluff, CAWinter",Micropolitan Statistical Area,63463.0,2949.7,21.5,461.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roseburg, OR",Fall,NA,NA,NA,NA,7.33263678333,30.0222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roseburg, ORFall",Micropolitan Statistical Area,107667.0,5036.1,21.4,355.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roseburg, OR",Spring,NA,NA,NA,NA,3.8168108587,15.6813186813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roseburg, ORSpring",Micropolitan Statistical Area,107667.0,5036.1,21.4,355.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roseburg, OR",Summer,NA,NA,NA,NA,4.47685480435,18.6195652174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roseburg, ORSummer",Micropolitan Statistical Area,107667.0,5036.1,21.4,355.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roseburg, OR",Winter,NA,NA,NA,NA,7.25003523889,30.1555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roseburg, ORWinter",Micropolitan Statistical Area,107667.0,5036.1,21.4,355.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruidoso, NM",Fall,NA,NA,NA,NA,2.68846153846,11.2692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ruidoso, NMFall",Micropolitan Statistical Area,20497.0,4831.1,4.2,120.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruidoso, NM",Spring,NA,NA,NA,NA,5.728,21.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ruidoso, NMSpring",Micropolitan Statistical Area,20497.0,4831.1,4.2,120.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruidoso, NM",Summer,NA,NA,NA,NA,3.46428571429,14.3928571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ruidoso, NMSummer",Micropolitan Statistical Area,20497.0,4831.1,4.2,120.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruidoso, NM",Winter,NA,NA,NA,NA,1.525,6.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ruidoso, NMWinter",Micropolitan Statistical Area,20497.0,4831.1,4.2,120.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salem, OR",Fall,NA,NA,NA,NA,6.98396153889,28.1111111111,NA,NA,NA,NA,NA,NA,0.00937944444444,15.7777777778,NA,NA,"Salem, ORFall",Metropolitan Statistical Area,390738.0,1923.1,203.2,2958.1,117366.0,0.743905685492,20873.0,0.132300183812,17214.0,0.109108195474,2317.0,0.0146859352222,157770.0,NA,NA,NA,NA,NA
"Salem, OR",Spring,NA,NA,NA,NA,3.52032412432,14.652173913,NA,NA,NA,NA,NA,NA,0.0230409056604,26.7169811321,NA,NA,"Salem, ORSpring",Metropolitan Statistical Area,390738.0,1923.1,203.2,2958.1,117366.0,0.743905685492,20873.0,0.132300183812,17214.0,0.109108195474,2317.0,0.0146859352222,157770.0,NA,NA,NA,NA,NA
"Salem, OR",Summer,NA,NA,NA,NA,4.7974020209,19.7891566265,NA,NA,NA,NA,NA,NA,0.0182766956522,28.2065217391,NA,NA,"Salem, ORSummer",Metropolitan Statistical Area,390738.0,1923.1,203.2,2958.1,117366.0,0.743905685492,20873.0,0.132300183812,17214.0,0.109108195474,2317.0,0.0146859352222,157770.0,NA,NA,NA,NA,NA
"Salem, OR",Winter,NA,NA,NA,NA,8.04033127228,31.7128712871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salem, ORWinter",Metropolitan Statistical Area,390738.0,1923.1,203.2,2958.1,117366.0,0.743905685492,20873.0,0.132300183812,17214.0,0.109108195474,2317.0,0.0146859352222,157770.0,NA,NA,NA,NA,NA
"Shelton, WA",Fall,NA,NA,NA,NA,7.83395129444,32.1111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shelton, WAFall",Micropolitan Statistical Area,60699.0,959.4,63.3,405.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shelton, WA",Spring,NA,NA,NA,NA,4.49600280645,18.688172043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shelton, WASpring",Micropolitan Statistical Area,60699.0,959.4,63.3,405.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shelton, WA",Summer,NA,NA,NA,NA,4.36684979348,18.1086956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shelton, WASummer",Micropolitan Statistical Area,60699.0,959.4,63.3,405.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shelton, WA",Winter,NA,NA,NA,NA,7.29072966667,29.6777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shelton, WAWinter",Micropolitan Statistical Area,60699.0,959.4,63.3,405.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Show Low, AZ",Fall,NA,NA,NA,NA,2.96956521739,12.4782608696,13.6206896552,12.5747126437,NA,NA,NA,NA,0.036734,36.9111111111,NA,NA,"Show Low, AZFall",Micropolitan Statistical Area,107449.0,9950.4,10.8,156.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Show Low, AZ",Spring,NA,NA,NA,NA,4.26129032258,17.9032258065,18.8333333333,17.5111111111,NA,NA,NA,NA,0.0474907204301,48.5268817204,NA,NA,"Show Low, AZSpring",Micropolitan Statistical Area,107449.0,9950.4,10.8,156.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Show Low, AZ",Summer,NA,NA,NA,NA,3.792,15.84,13.3604651163,12.3023255814,NA,NA,NA,NA,0.0420992173913,43.9130434783,NA,NA,"Show Low, AZSummer",Micropolitan Statistical Area,107449.0,9950.4,10.8,156.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
