CBSA Name,month,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans,Temp,RH,Pressure,Wind,Precip
"Kingston, NY",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0309651935484,29.3225806452,0.749181387097,1.32258064516,"Kingston, NY12",Metropolitan Statistical Area,182493.0,1124.2,162.3,958.6,50767.0,0.753320176285,5996.0,0.0889733050407,10062.0,0.149307771067,566.0,0.00839874760725,67391.0,NA,NA,NA,NA,NA
"Longview, TX",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.92574093548,15.4516129032,0.0239838709677,28.6774193548,2.40766616129,12.4516129032,"Longview, TX1",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59621210714,13.0,0.0263452142857,30.25,1.76202360714,11.8214285714,"Longview, TX2",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.38760093548,15.064516129,0.0350698387097,40.9677419355,1.30408064516,7.54838709677,"Longview, TX3",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9975178,17.1666666667,0.0344222333333,42.3666666667,0.873366833333,6.3,"Longview, TX4",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59239003226,13.064516129,0.0342593870968,47.5161290323,0.659163516129,4.87096774194,"Longview, TX5",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.600447,10.4,0.0245347666667,33.9333333333,0.855660433333,6.1,"Longview, TX6",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03130987097,11.3870967742,0.0197149677419,28.3548387097,1.77207754839,15.9032258065,"Longview, TX7",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33704632258,16.6774193548,0.0314449032258,50.4516129032,1.09898906452,6.51612903226,"Longview, TX8",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3353628,15.8,0.0266804666667,39.9666666667,0.969572133333,5.5,"Longview, TX9",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3069038065,26.0967741935,0.0309314516129,50.5483870968,1.17347580645,5.1935483871,"Longview, TX10",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1115862,12.5666666667,0.0236041,28.3666666667,0.4865331,4.23333333333,"Longview, TX11",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Longview, TX",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36546432258,15.5161290323,0.0240089354839,27.5806451613,1.10937522581,6.48387096774,"Longview, TX12",Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA
"Madera, CA",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0553643871,18.2903225806,0.0144780645161,18.8387096774,NA,NA,"Madera, CA1",Metropolitan Statistical Area,150865.0,2137.1,70.6,2391.0,31345.0,0.767789344764,5218.0,0.127813839559,4185.0,0.102510716473,77.0,0.00188609920392,40825.0,46.494556962,NA,1016.24035568,3.94912321839,62.3
"Madera, CA",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22246446429,18.4285714286,0.0185998928571,26.6428571429,NA,NA,"Madera, CA2",Metropolitan Statistical Area,150865.0,2137.1,70.6,2391.0,31345.0,0.767789344764,5218.0,0.127813839559,4185.0,0.102510716473,77.0,0.00188609920392,40825.0,50.686755102,NA,1016.0516369,4.04867288344,105.1
"Madera, CA",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67054254839,14.6774193548,0.0270314193548,36.3225806452,NA,NA,"Madera, CA3",Metropolitan Statistical Area,150865.0,2137.1,70.6,2391.0,31345.0,0.767789344764,5218.0,0.127813839559,4185.0,0.102510716473,77.0,0.00188609920392,40825.0,52.5110107015,NA,1018.08045822,4.74791113878,36.7
"Madera, CA",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2852758,12.8666666667,0.0314959666667,40.2,NA,NA,"Madera, CA4",Metropolitan Statistical Area,150865.0,2137.1,70.6,2391.0,31345.0,0.767789344764,5218.0,0.127813839559,4185.0,0.102510716473,77.0,0.00188609920392,40825.0,54.1073518742,NA,1014.99708333,5.26834700846,96.4
"Madera, CA",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46846341935,12.0967741935,0.033101483871,42.4193548387,NA,NA,"Madera, CA5",Metropolitan Statistical Area,150865.0,2137.1,70.6,2391.0,31345.0,0.767789344764,5218.0,0.127813839559,4185.0,0.102510716473,77.0,0.00188609920392,40825.0,62.3461176471,NA,1015.46081081,6.6146461281,4.3
"Madera, CA",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76018033333,9.1,0.0337862,46.7333333333,NA,NA,"Madera, CA6",Metropolitan Statistical Area,150865.0,2137.1,70.6,2391.0,31345.0,0.767789344764,5218.0,0.127813839559,4185.0,0.102510716473,77.0,0.00188609920392,40825.0,74.38575,NA,1012.28819444,7.42012528471,NA
"Malone, NY",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292777766667,1.13333333333,0.0081692,10.0666666667,0.646418683333,0.683333333333,"Malone, NY9",Micropolitan Statistical Area,51599.0,1629.1,31.7,195.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malone, NY",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55567348387,4.41935483871,0.0109818064516,13.0322580645,0.637992274194,0.596774193548,"Malone, NY10",Micropolitan Statistical Area,51599.0,1629.1,31.7,195.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malone, NY",11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77954796667,5.26666666667,NA,NA,0.41634735,0.45,"Malone, NY11",Micropolitan Statistical Area,51599.0,1629.1,31.7,195.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malone, NY",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38455907692,5.61538461538,NA,NA,0.653746322581,0.870967741935,"Malone, NY12",Micropolitan Statistical Area,51599.0,1629.1,31.7,195.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minot, ND",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41549364516,6.09677419355,NA,NA,2.50730690323,11.6451612903,"Minot, ND1",Micropolitan Statistical Area,69540.0,4764.3,14.6,1466.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minot, ND",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24201842857,6.75,NA,NA,1.59347953571,10.1071428571,"Minot, ND2",Micropolitan Statistical Area,69540.0,4764.3,14.6,1466.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minot, ND",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70787954839,6.61290322581,NA,NA,1.10444070968,9.96774193548,"Minot, ND3",Micropolitan Statistical Area,69540.0,4764.3,14.6,1466.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ocean Pines, MD",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0430067826087,44.0,NA,NA,"Ocean Pines, MD4",Micropolitan Statistical Area,51454.0,468.3,109.9,799.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ocean Pines, MD",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385120322581,42.8709677419,NA,NA,"Ocean Pines, MD5",Micropolitan Statistical Area,51454.0,468.3,109.9,799.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ocean Pines, MD",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0411472666667,47.8333333333,NA,NA,"Ocean Pines, MD6",Micropolitan Statistical Area,51454.0,468.3,109.9,799.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ocean Pines, MD",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389722903226,49.1935483871,NA,NA,"Ocean Pines, MD7",Micropolitan Statistical Area,51454.0,468.3,109.9,799.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ocean Pines, MD",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325348387097,43.7741935484,NA,NA,"Ocean Pines, MD8",Micropolitan Statistical Area,51454.0,468.3,109.9,799.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ocean Pines, MD",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0315050333333,38.2,NA,NA,"Ocean Pines, MD9",Micropolitan Statistical Area,51454.0,468.3,109.9,799.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020957,26.7419354839,NA,NA,"Phoenix Lake-Cedar Ridge, CA1",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0228244285714,29.6785714286,NA,NA,"Phoenix Lake-Cedar Ridge, CA2",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298870967742,36.4193548387,NA,NA,"Phoenix Lake-Cedar Ridge, CA3",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327722333333,38.4333333333,NA,NA,"Phoenix Lake-Cedar Ridge, CA4",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357002903226,41.3548387097,NA,NA,"Phoenix Lake-Cedar Ridge, CA5",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0388569333333,46.5333333333,NA,NA,"Phoenix Lake-Cedar Ridge, CA6",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0480797419355,61.0967741935,NA,NA,"Phoenix Lake-Cedar Ridge, CA7",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0456237096774,57.9677419355,NA,NA,"Phoenix Lake-Cedar Ridge, CA8",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0422278333333,59.7333333333,NA,NA,"Phoenix Lake-Cedar Ridge, CA9",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280389032258,38.0322580645,NA,NA,"Phoenix Lake-Cedar Ridge, CA10",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195416666667,27.1333333333,NA,NA,"Phoenix Lake-Cedar Ridge, CA11",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197436451613,25.2580645161,NA,NA,"Phoenix Lake-Cedar Ridge, CA12",Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Racine, WI",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Racine, WI3",Metropolitan Statistical Area,195408.0,332.5,587.7,2905.0,62871.0,0.836350817448,6451.0,0.0858153858433,4943.0,0.0657549918189,908.0,0.0120788048901,75173.0,NA,NA,NA,NA,NA
"Racine, WI",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0376323043478,39.7391304348,NA,NA,"Racine, WI4",Metropolitan Statistical Area,195408.0,332.5,587.7,2905.0,62871.0,0.836350817448,6451.0,0.0858153858433,4943.0,0.0657549918189,908.0,0.0120788048901,75173.0,NA,NA,NA,NA,NA
"Racine, WI",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0395402903226,45.2580645161,NA,NA,"Racine, WI5",Metropolitan Statistical Area,195408.0,332.5,587.7,2905.0,62871.0,0.836350817448,6451.0,0.0858153858433,4943.0,0.0657549918189,908.0,0.0120788048901,75173.0,NA,NA,NA,NA,NA
"Racine, WI",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0351541666667,39.1,NA,NA,"Racine, WI6",Metropolitan Statistical Area,195408.0,332.5,587.7,2905.0,62871.0,0.836350817448,6451.0,0.0858153858433,4943.0,0.0657549918189,908.0,0.0120788048901,75173.0,NA,NA,NA,NA,NA
"Racine, WI",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039232483871,48.9677419355,NA,NA,"Racine, WI7",Metropolitan Statistical Area,195408.0,332.5,587.7,2905.0,62871.0,0.836350817448,6451.0,0.0858153858433,4943.0,0.0657549918189,908.0,0.0120788048901,75173.0,NA,NA,NA,NA,NA
"Racine, WI",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0395417419355,55.4193548387,NA,NA,"Racine, WI8",Metropolitan Statistical Area,195408.0,332.5,587.7,2905.0,62871.0,0.836350817448,6451.0,0.0858153858433,4943.0,0.0657549918189,908.0,0.0120788048901,75173.0,NA,NA,NA,NA,NA
"Racine, WI",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026025,29.3,NA,NA,"Racine, WI9",Metropolitan Statistical Area,195408.0,332.5,587.7,2905.0,62871.0,0.836350817448,6451.0,0.0858153858433,4943.0,0.0657549918189,908.0,0.0120788048901,75173.0,NA,NA,NA,NA,NA
"Racine, WI",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272327222222,32.3888888889,NA,NA,"Racine, WI10",Metropolitan Statistical Area,195408.0,332.5,587.7,2905.0,62871.0,0.836350817448,6451.0,0.0858153858433,4943.0,0.0657549918189,908.0,0.0120788048901,75173.0,NA,NA,NA,NA,NA
"Richmond, IN",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91204790323,9.67741935484,"Richmond, IN1",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38862063636,13.2272727273,"Richmond, IN2",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39640867742,10.2903225806,"Richmond, IN3",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04203631818,6.09090909091,"Richmond, IN4",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62188374194,3.93548387097,"Richmond, IN5",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0711401,16.7333333333,"Richmond, IN6",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37318141935,25.7741935484,"Richmond, IN7",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98123980645,37.1935483871,"Richmond, IN8",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.109896,17.6,"Richmond, IN9",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55174367742,5.03225806452,"Richmond, IN10",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4140767,9.03333333333,"Richmond, IN11",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond, IN",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5316866129,13.2580645161,"Richmond, IN12",Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockland, ME1",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,34.0,NA,NA,"Rockland, ME2",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0403225806452,37.9677419355,NA,NA,"Rockland, ME3",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0393056333333,38.1666666667,NA,NA,"Rockland, ME4",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379704516129,37.5806451613,NA,NA,"Rockland, ME5",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0320236333333,36.3333333333,NA,NA,"Rockland, ME6",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317580322581,37.4193548387,NA,NA,"Rockland, ME7",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0288996129032,32.064516129,NA,NA,"Rockland, ME8",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0290694482759,35.1379310345,NA,NA,"Rockland, ME9",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockland, ME10",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockland, ME11",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockland, ME12",Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sevierville, TN",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385672258065,37.3225806452,0.835267064516,2.12903225806,"Sevierville, TN1",Micropolitan Statistical Area,89889.0,592.5,151.7,346.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sevierville, TN",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0414255714286,39.4285714286,0.777843857143,2.0,"Sevierville, TN2",Micropolitan Statistical Area,89889.0,592.5,151.7,346.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sevierville, TN",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476142258065,47.935483871,0.981170483871,2.45161290323,"Sevierville, TN3",Micropolitan Statistical Area,89889.0,592.5,151.7,346.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sevierville, TN",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0595288787879,69.0909090909,0.854446933333,1.76666666667,"Sevierville, TN4",Micropolitan Statistical Area,89889.0,592.5,151.7,346.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sevierville, TN",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0504598387097,54.2741935484,0.378518,0.967741935484,"Sevierville, TN5",Micropolitan Statistical Area,89889.0,592.5,151.7,346.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
